1776341330.427828,3.497993,0.400000,1.250000,176.352000
1776341330.527824,3.633147,0.400000,1.250000,178.200000
1776341330.627717,3.574025,0.300000,0.937500,178.100000
1776341330.727746,4.026225,0.500000,1.562500,178.204000
1776341330.827708,3.602312,0.400000,1.250000,178.096000
1776341330.927680,3.316645,0.400000,1.250000,177.956000
1776341331.027797,3.292733,0.333333,1.041667,176.468000
1776341331.127766,4.147859,0.363636,1.136364,178.052000
1776341331.227658,4.620263,0.400000,1.250000,176.520000
1776341331.327785,4.566093,0.500000,1.562500,178.100000
1776341331.427795,3.422350,0.400000,1.250000,178.100000
1776341331.527617,4.551995,0.400000,1.250000,176.368000
1776341331.627814,3.558964,0.400000,1.250000,178.216000
1776341331.727750,4.044788,0.300000,0.937500,178.216000
1776341331.827680,4.678240,0.500000,1.562500,178.100000
1776341331.927747,3.480613,0.400000,1.250000,178.208000
1776341332.027755,3.514796,0.300000,0.937500,178.100000
1776341332.127588,3.477659,0.300000,0.937500,178.208000
1776341332.227627,4.051295,0.300000,0.937500,176.520000
1776341332.327751,4.357098,0.400000,1.250000,178.100000
1776341332.427642,3.227570,0.400000,1.250000,178.100000
1776341332.527748,3.586648,0.400000,1.250000,178.092000
1776341332.627615,3.532260,0.300000,0.937500,177.948000
1776341332.727712,3.120620,0.400000,1.250000,178.212000
1776341332.827625,4.035524,0.400000,1.250000,177.800000
1776341332.927711,3.404694,0.400000,1.250000,178.064000
1776341333.027671,4.482749,0.300000,0.937500,177.932000
1776341333.127706,4.184370,0.300000,0.937500,176.452000
1776341333.227764,3.473275,0.300000,0.937500,178.036000
1776341333.327596,3.648443,0.500000,1.562500,178.096000
1776341333.427731,3.722446,0.400000,1.250000,178.220000
1776341333.527709,3.312788,0.400000,1.250000,178.220000
1776341333.627596,3.489152,0.400000,1.250000,176.372000
1776341333.727680,3.537621,0.400000,1.250000,178.220000
1776341333.827685,3.573207,0.400000,1.250000,178.220000
1776341333.927604,3.808816,0.300000,0.937500,178.100000
1776341334.027746,3.531964,0.300000,0.937500,178.216000
1776341334.127689,3.271593,0.300000,0.937500,178.216000
1776341334.227619,3.484162,0.333333,1.041667,178.100000
1776341334.327541,3.238571,0.272727,0.852273,177.936000
1776341334.427664,4.438825,0.400000,1.250000,178.200000
1776341334.527593,4.414642,0.200000,0.625000,178.060000
1776341334.627586,4.152509,0.200000,0.625000,178.060000
1776341334.727621,4.466020,0.200000,0.625000,178.096000
1776341334.827653,23.935420,0.583333,1.822917,178.208000
1776341334.927553,3.348795,0.125000,0.390625,178.208000
1776341335.027663,4.275331,0.400000,1.250000,176.368000
1776341335.127619,3.658344,0.300000,0.937500,178.216000
1776341335.227558,3.349454,0.400000,1.250000,178.216000
1776341335.327591,4.475741,0.400000,1.250000,176.368000
1776341335.427559,4.056899,0.400000,1.250000,177.952000
1776341335.527663,4.073930,0.400000,1.250000,178.216000
1776341335.627568,4.268401,0.400000,1.250000,178.060000
1776341335.727593,4.508932,0.400000,1.250000,178.092000
1776341335.827557,4.362913,0.400000,1.250000,177.952000
1776341335.927622,4.256940,0.400000,1.250000,178.216000
1776341336.027573,4.482926,0.500000,1.562500,178.064000
1776341336.127538,3.667018,0.400000,1.250000,178.100000
1776341336.227631,3.802405,0.300000,0.937500,178.228000
1776341336.327581,4.727121,0.400000,1.250000,178.228000
1776341336.427535,3.541199,0.500000,1.562500,176.372000
1776341336.527650,3.363595,0.400000,1.250000,178.220000
1776341336.627571,3.186456,0.400000,1.250000,178.220000
1776341336.727660,3.548454,0.300000,0.937500,176.372000
1776341336.827634,3.298671,0.400000,1.250000,178.220000
1776341336.927503,3.219385,0.400000,1.250000,178.220000
1776341337.027680,3.621960,0.400000,1.250000,176.520000
1776341337.127643,4.344074,0.400000,1.250000,178.100000
1776341337.227558,4.563236,0.300000,0.937500,178.100000
1776341337.327611,4.984281,0.400000,1.250000,178.224000
1776341337.427530,4.894035,0.400000,1.250000,178.096000
1776341337.527507,4.210848,0.400000,1.250000,177.964000
1776341337.627660,4.415244,0.400000,1.250000,176.512000
1776341337.727588,4.553448,0.400000,1.250000,178.096000
1776341337.827513,4.185042,0.400000,1.250000,178.096000
1776341337.927617,3.532404,0.500000,1.562500,178.088000
1776341338.027636,3.515485,0.400000,1.250000,177.980000
1776341338.127516,4.318807,0.400000,1.250000,177.980000
1776341338.227587,4.575172,0.400000,1.250000,178.088000
1776341338.327651,4.619504,0.400000,1.250000,177.984000
1776341338.427546,4.132646,0.500000,1.562500,177.984000
1776341338.527581,3.500128,0.400000,1.250000,176.408000
1776341338.627579,3.428381,0.300000,0.937500,177.992000
1776341338.727478,4.005749,0.400000,1.250000,177.992000
1776341338.827614,3.460544,0.400000,1.250000,178.084000
1776341338.927559,3.653256,0.400000,1.250000,177.984000
1776341339.027558,3.114385,0.444444,1.388889,177.984000
